TreeID,date,spp,id,brown_perc,diam_mm,temp,water,weight,day,week
PIEN43,2025-08-19T07:00:00Z,PIEN,43,10,4,heatwave,drought,248.1,29,5
PIEN44,2025-08-19T07:00:00Z,PIEN,44,10,3.8,heatwave,drought,224.5,29,5
PIEN45,2025-08-19T07:00:00Z,PIEN,45,10,5.1,heatwave,drought,238.4,29,5
PIEN46,2025-08-19T07:00:00Z,PIEN,46,10,3.1,heatwave,water,490,29,5
PIEN47,2025-08-19T07:00:00Z,PIEN,47,10,5.1,heatwave,drought,290.5,29,5
PIEN48,2025-08-19T07:00:00Z,PIEN,48,10,4.4,heatwave,drought,256.6,29,5
PIEN49,2025-08-19T07:00:00Z,PIEN,49,10,5.1,heatwave,drought,247.9,29,5
PIEN50,2025-08-19T07:00:00Z,PIEN,50,10,4.5,heatwave,drought,290.5,29,5
PIEN51,2025-08-19T07:00:00Z,PIEN,51,10,5.2,heatwave,drought,253.4,29,5
PIEN52,2025-08-19T07:00:00Z,PIEN,52,10,4.8,heatwave,drought,331.4,29,5
PIEN53,2025-08-19T07:00:00Z,PIEN,53,10,6.4,heatwave,drought,231.8,29,5
PIEN54,2025-08-19T07:00:00Z,PIEN,54,10,5.6,heatwave,drought,238.3,29,5
PIEN55,2025-08-19T07:00:00Z,PIEN,55,10,5.5,heatwave,drought,230.2,29,5
PIEN56,2025-08-19T07:00:00Z,PIEN,56,10,3.8,heatwave,drought,291.9,29,5
PIEN57,2025-08-19T07:00:00Z,PIEN,57,10,5.5,heatwave,drought,253.2,29,5
PIEN58,2025-08-19T07:00:00Z,PIEN,58,10,3.9,heatwave,drought,281.6,29,5
PIEN59,2025-08-19T07:00:00Z,PIEN,59,10,5.8,heatwave,drought,256.8,29,5
PIEN60,2025-08-19T07:00:00Z,PIEN,60,10,3.7,heatwave,drought,270.7,29,5
PIEN1,2025-08-29T07:00:00Z,PIEN,1,10,NA,ambient,water,557.4,39,6
PIEN2,2025-08-29T07:00:00Z,PIEN,2,10,NA,ambient,drought,258.9,39,6
PIEN3,2025-08-29T07:00:00Z,PIEN,3,10,NA,ambient,drought,303.1,39,6
PIEN4,2025-08-29T07:00:00Z,PIEN,4,10,NA,ambient,drought,321.5,39,6
PIEN5,2025-08-29T07:00:00Z,PIEN,5,10,NA,ambient,drought,262.8,39,6
PIEN6,2025-08-29T07:00:00Z,PIEN,6,10,NA,ambient,drought,380.7,39,6
PIEN7,2025-08-29T07:00:00Z,PIEN,7,10,NA,ambient,drought,284.6,39,6
PIEN8,2025-08-29T07:00:00Z,PIEN,8,10,NA,ambient,drought,405.4,39,6
PIEN9,2025-08-29T07:00:00Z,PIEN,9,10,NA,ambient,water,577.1,39,6
PIEN10,2025-08-29T07:00:00Z,PIEN,10,10,NA,ambient,drought,256.5,39,6
PIEN11,2025-08-29T07:00:00Z,PIEN,11,10,NA,ambient,drought,245.7,39,6
PIEN12,2025-08-29T07:00:00Z,PIEN,12,10,NA,ambient,drought,377.2,39,6
PIEN13,2025-08-29T07:00:00Z,PIEN,13,10,NA,ambient,drought,251.7,39,6
PIEN14,2025-08-29T07:00:00Z,PIEN,14,10,NA,ambient,drought,329.9,39,6
PIEN15,2025-08-29T07:00:00Z,PIEN,15,10,NA,ambient,drought,331.5,39,6
PIEN16,2025-08-29T07:00:00Z,PIEN,16,10,NA,ambient,drought,368.6,39,6
PIEN17,2025-08-29T07:00:00Z,PIEN,17,10,NA,ambient,drought,368.5,39,6
PIEN18,2025-08-29T07:00:00Z,PIEN,18,10,NA,ambient,water,563.3,39,6
PIEN19,2025-08-29T07:00:00Z,PIEN,19,10,NA,ambient,drought,465.6,39,6
PIEN20,2025-08-29T07:00:00Z,PIEN,20,10,NA,ambient,drought,278.3,39,6
PIEN21,2025-08-29T07:00:00Z,PIEN,21,10,NA,ambient,drought,324.1,39,6
PIEN22,2025-08-29T07:00:00Z,PIEN,22,10,NA,ambient,drought,244.9,39,6
PIEN23,2025-08-29T07:00:00Z,PIEN,23,10,NA,ambient,drought,345.7,39,6
PIEN24,2025-08-29T07:00:00Z,PIEN,24,10,NA,ambient,water,564.3,39,6
PIEN25,2025-08-29T07:00:00Z,PIEN,25,10,NA,ambient,drought,269.3,39,6
PIEN26,2025-08-29T07:00:00Z,PIEN,26,10,NA,ambient,drought,316.9,39,6
PIEN27,2025-08-29T07:00:00Z,PIEN,27,10,NA,ambient,water,531.9,39,6
PIEN28,2025-08-29T07:00:00Z,PIEN,28,10,NA,ambient,drought,225.4,39,6
PIEN29,2025-08-29T07:00:00Z,PIEN,29,10,NA,ambient,drought,467.3,39,6
PIEN30,2025-08-29T07:00:00Z,PIEN,30,10,NA,ambient,drought,252.7,39,6
PIEN31,2025-08-29T07:00:00Z,PIEN,31,10,NA,heatwave,water,528.1,39,6
PIEN32,2025-08-29T07:00:00Z,PIEN,32,10,NA,heatwave,drought,346.3,39,6
PIEN33,2025-08-29T07:00:00Z,PIEN,33,10,NA,heatwave,drought,276.5,39,6
PIEN34,2025-08-29T07:00:00Z,PIEN,34,10,NA,heatwave,water,510.3,39,6
PIEN35,2025-08-29T07:00:00Z,PIEN,35,10,NA,heatwave,drought,253.6,39,6
PIEN36,2025-08-29T07:00:00Z,PIEN,36,10,NA,heatwave,drought,226.1,39,6
PIEN37,2025-08-29T07:00:00Z,PIEN,37,10,NA,heatwave,drought,306.7,39,6
PIEN38,2025-08-29T07:00:00Z,PIEN,38,10,NA,heatwave,water,448.2,39,6
PIEN39,2025-08-29T07:00:00Z,PIEN,39,10,NA,heatwave,drought,315.9,39,6
PIEN40,2025-08-29T07:00:00Z,PIEN,40,10,NA,heatwave,drought,232.2,39,6
PIEN41,2025-08-29T07:00:00Z,PIEN,41,10,NA,heatwave,drought,227.7,39,6
PIEN42,2025-08-29T07:00:00Z,PIEN,42,10,NA,heatwave,water,458.2,39,6
PIEN43,2025-08-29T07:00:00Z,PIEN,43,10,NA,heatwave,drought,228.7,39,6
PIEN44,2025-08-29T07:00:00Z,PIEN,44,10,NA,heatwave,drought,221.3,39,6
PIEN45,2025-08-29T07:00:00Z,PIEN,45,10,NA,heatwave,drought,232,39,6
PIEN46,2025-08-29T07:00:00Z,PIEN,46,10,NA,heatwave,water,512.9,39,6
PIEN47,2025-08-29T07:00:00Z,PIEN,47,10,NA,heatwave,drought,269.9,39,6
PIEN48,2025-08-29T07:00:00Z,PIEN,48,10,NA,heatwave,drought,237.8,39,6
PIEN49,2025-08-29T07:00:00Z,PIEN,49,10,NA,heatwave,drought,235.8,39,6
PIEN50,2025-08-29T07:00:00Z,PIEN,50,10,NA,heatwave,drought,273.9,39,6
PIEN51,2025-08-29T07:00:00Z,PIEN,51,10,NA,heatwave,drought,237.1,39,6
PIEN52,2025-08-29T07:00:00Z,PIEN,52,10,NA,heatwave,drought,315.3,39,6
PIEN53,2025-08-29T07:00:00Z,PIEN,53,10,NA,heatwave,drought,228.7,39,6
PIEN54,2025-08-29T07:00:00Z,PIEN,54,10,NA,heatwave,drought,225.9,39,6
PIEN55,2025-08-29T07:00:00Z,PIEN,55,10,NA,heatwave,drought,221.4,39,6
PIEN56,2025-08-29T07:00:00Z,PIEN,56,10,NA,heatwave,drought,273.4,39,6
PIEN57,2025-08-29T07:00:00Z,PIEN,57,10,NA,heatwave,drought,238.1,39,6
PIEN58,2025-08-29T07:00:00Z,PIEN,58,10,NA,heatwave,drought,263,39,6
PIEN59,2025-08-29T07:00:00Z,PIEN,59,10,NA,heatwave,drought,239.8,39,6
PIEN60,2025-08-29T07:00:00Z,PIEN,60,10,NA,heatwave,drought,252.3,39,6
PIEN1,2025-09-05T07:00:00Z,PIEN,1,10,NA,ambient,water,564.1,46,7
PIEN2,2025-09-05T07:00:00Z,PIEN,2,10,NA,ambient,drought,252.6,46,7
PIEN3,2025-09-05T07:00:00Z,PIEN,3,10,NA,ambient,drought,276.4,46,7
PIEN4,2025-09-05T07:00:00Z,PIEN,4,10,NA,ambient,drought,296.1,46,7
PIEN5,2025-09-05T07:00:00Z,PIEN,5,10,NA,ambient,drought,247.6,46,7
PIEN6,2025-09-05T07:00:00Z,PIEN,6,10,NA,ambient,drought,355.7,46,7
PIEN7,2025-09-05T07:00:00Z,PIEN,7,10,NA,ambient,drought,260.8,46,7
PIEN8,2025-09-05T07:00:00Z,PIEN,8,10,NA,ambient,drought,391.3,46,7
PIEN9,2025-09-05T07:00:00Z,PIEN,9,10,NA,ambient,water,581.4,46,7
PIEN10,2025-09-05T07:00:00Z,PIEN,10,10,NA,ambient,drought,245.9,46,7
PIEN11,2025-09-05T07:00:00Z,PIEN,11,10,NA,ambient,drought,237.2,46,7
PIEN12,2025-09-05T07:00:00Z,PIEN,12,10,NA,ambient,drought,348.2,46,7
PIEN13,2025-09-05T07:00:00Z,PIEN,13,10,NA,ambient,drought,243.7,46,7
PIEN14,2025-09-05T07:00:00Z,PIEN,14,10,NA,ambient,drought,306,46,7
PIEN15,2025-09-05T07:00:00Z,PIEN,15,10,NA,ambient,drought,305.3,46,7
PIEN16,2025-09-05T07:00:00Z,PIEN,16,10,NA,ambient,drought,350.6,46,7
PIEN17,2025-09-05T07:00:00Z,PIEN,17,10,NA,ambient,drought,345.5,46,7
PIEN18,2025-09-05T07:00:00Z,PIEN,18,10,NA,ambient,water,559.4,46,7
PIEN19,2025-09-05T07:00:00Z,PIEN,19,10,NA,ambient,drought,459.5,46,7
PIEN20,2025-09-05T07:00:00Z,PIEN,20,10,NA,ambient,drought,259.6,46,7
PIEN21,2025-09-05T07:00:00Z,PIEN,21,10,NA,ambient,drought,297.5,46,7
PIEN22,2025-09-05T07:00:00Z,PIEN,22,10,NA,ambient,drought,236,46,7
PIEN23,2025-09-05T07:00:00Z,PIEN,23,10,NA,ambient,drought,317.1,46,7
PIEN24,2025-09-05T07:00:00Z,PIEN,24,10,NA,ambient,water,566.1,46,7
PIEN25,2025-09-05T07:00:00Z,PIEN,25,10,NA,ambient,drought,246.9,46,7
PIEN26,2025-09-05T07:00:00Z,PIEN,26,10,NA,ambient,drought,287.2,46,7
PIEN27,2025-09-05T07:00:00Z,PIEN,27,10,NA,ambient,water,529.8,46,7
PIEN28,2025-09-05T07:00:00Z,PIEN,28,10,NA,ambient,drought,222,46,7
PIEN29,2025-09-05T07:00:00Z,PIEN,29,10,NA,ambient,drought,456.1,46,7
PIEN30,2025-09-05T07:00:00Z,PIEN,30,10,NA,ambient,drought,235.8,46,7
PIEN31,2025-09-05T07:00:00Z,PIEN,31,10,NA,heatwave,water,540.1,46,7
PIEN32,2025-09-05T07:00:00Z,PIEN,32,10,NA,heatwave,drought,337.1,46,7
PIEN33,2025-09-05T07:00:00Z,PIEN,33,10,NA,heatwave,drought,264.7,46,7
PIEN34,2025-09-05T07:00:00Z,PIEN,34,10,NA,heatwave,water,512.5,46,7
PIEN35,2025-09-05T07:00:00Z,PIEN,35,10,NA,heatwave,drought,242.3,46,7
PIEN36,2025-09-05T07:00:00Z,PIEN,36,10,NA,heatwave,drought,221.8,46,7
PIEN37,2025-09-05T07:00:00Z,PIEN,37,10,NA,heatwave,drought,294.6,46,7
PIEN38,2025-09-05T07:00:00Z,PIEN,38,10,NA,heatwave,water,492.1,46,7
PIEN39,2025-09-05T07:00:00Z,PIEN,39,10,NA,heatwave,drought,300.5,46,7
PIEN40,2025-09-05T07:00:00Z,PIEN,40,10,NA,heatwave,drought,228.8,46,7
PIEN41,2025-09-05T07:00:00Z,PIEN,41,10,NA,heatwave,drought,223.4,46,7
PIEN42,2025-09-05T07:00:00Z,PIEN,42,10,NA,heatwave,water,494.1,46,7
PIEN43,2025-09-05T07:00:00Z,PIEN,43,10,NA,heatwave,drought,220.8,46,7
PIEN44,2025-09-05T07:00:00Z,PIEN,44,10,NA,heatwave,drought,219.4,46,7
PIEN45,2025-09-05T07:00:00Z,PIEN,45,10,NA,heatwave,drought,229.3,46,7
PIEN46,2025-09-05T07:00:00Z,PIEN,46,10,NA,heatwave,water,509.2,46,7
PIEN47,2025-09-05T07:00:00Z,PIEN,47,10,NA,heatwave,drought,254.1,46,7
PIEN48,2025-09-05T07:00:00Z,PIEN,48,10,NA,heatwave,drought,228.9,46,7
PIEN49,2025-09-05T07:00:00Z,PIEN,49,10,NA,heatwave,drought,230.3,46,7
PIEN50,2025-09-05T07:00:00Z,PIEN,50,10,NA,heatwave,drought,264.2,46,7
PIEN51,2025-09-05T07:00:00Z,PIEN,51,10,NA,heatwave,drought,229.4,46,7
PIEN52,2025-09-05T07:00:00Z,PIEN,52,10,NA,heatwave,drought,303,46,7
PIEN53,2025-09-05T07:00:00Z,PIEN,53,10,NA,heatwave,drought,226.8,46,7
PIEN54,2025-09-05T07:00:00Z,PIEN,54,10,NA,heatwave,drought,221.2,46,7
PIEN55,2025-09-05T07:00:00Z,PIEN,55,10,NA,heatwave,drought,217.3,46,7
PIEN56,2025-09-05T07:00:00Z,PIEN,56,10,NA,heatwave,drought,261.4,46,7
PIEN57,2025-09-05T07:00:00Z,PIEN,57,10,NA,heatwave,drought,231.5,46,7
PIEN58,2025-09-05T07:00:00Z,PIEN,58,10,NA,heatwave,drought,253.3,46,7
PIEN59,2025-09-05T07:00:00Z,PIEN,59,10,NA,heatwave,drought,231.8,46,7
PIEN60,2025-09-05T07:00:00Z,PIEN,60,10,NA,heatwave,drought,241.2,46,7
PIEN1,2025-09-19T07:00:00Z,PIEN,1,10,NA,ambient,water,562.4,60,9
PIEN2,2025-09-19T07:00:00Z,PIEN,2,10,NA,ambient,drought,244.7,60,9
PIEN3,2025-09-19T07:00:00Z,PIEN,3,10,NA,ambient,drought,243.7,60,9
PIEN4,2025-09-19T07:00:00Z,PIEN,4,10,NA,ambient,drought,244.9,60,9
PIEN5,2025-09-19T07:00:00Z,PIEN,5,10,NA,ambient,drought,233.8,60,9
PIEN6,2025-09-19T07:00:00Z,PIEN,6,10,NA,ambient,drought,304.1,60,9
PIEN7,2025-09-19T07:00:00Z,PIEN,7,10,NA,ambient,drought,242.9,60,9
PIEN8,2025-09-19T07:00:00Z,PIEN,8,10,NA,ambient,drought,365.9,60,9
PIEN9,2025-09-19T07:00:00Z,PIEN,9,10,NA,ambient,water,592.1,60,9
PIEN10,2025-09-19T07:00:00Z,PIEN,10,10,NA,ambient,drought,234.5,60,9
PIEN11,2025-09-19T07:00:00Z,PIEN,11,10,NA,ambient,drought,229.9,60,9
PIEN12,2025-09-19T07:00:00Z,PIEN,12,10,NA,ambient,drought,307.9,60,9
PIEN13,2025-09-19T07:00:00Z,PIEN,13,10,NA,ambient,drought,239.1,60,9
PIEN14,2025-09-19T07:00:00Z,PIEN,14,10,NA,ambient,drought,272,60,9
PIEN15,2025-09-19T07:00:00Z,PIEN,15,10,NA,ambient,drought,263.6,60,9
PIEN16,2025-09-19T07:00:00Z,PIEN,16,10,NA,ambient,drought,321.7,60,9
PIEN17,2025-09-19T07:00:00Z,PIEN,17,10,NA,ambient,drought,306.7,60,9
PIEN18,2025-09-19T07:00:00Z,PIEN,18,10,NA,ambient,water,581.5,60,9
PIEN19,2025-09-19T07:00:00Z,PIEN,19,10,NA,ambient,drought,444.1,60,9
PIEN20,2025-09-19T07:00:00Z,PIEN,20,10,NA,ambient,drought,242.3,60,9
PIEN21,2025-09-19T07:00:00Z,PIEN,21,10,NA,ambient,drought,255,60,9
PIEN22,2025-09-19T07:00:00Z,PIEN,22,10,NA,ambient,drought,227.7,60,9
PIEN23,2025-09-19T07:00:00Z,PIEN,23,10,NA,ambient,drought,267.6,60,9
PIEN24,2025-09-19T07:00:00Z,PIEN,24,10,NA,ambient,water,584.3,60,9
PIEN25,2025-09-19T07:00:00Z,PIEN,25,10,NA,ambient,drought,228,60,9
PIEN26,2025-09-19T07:00:00Z,PIEN,26,10,NA,ambient,drought,238.9,60,9
PIEN27,2025-09-19T07:00:00Z,PIEN,27,10,NA,ambient,water,563,60,9
PIEN28,2025-09-19T07:00:00Z,PIEN,28,10,NA,ambient,drought,219.4,60,9
PIEN29,2025-09-19T07:00:00Z,PIEN,29,10,NA,ambient,drought,439.3,60,9
PIEN30,2025-09-19T07:00:00Z,PIEN,30,10,NA,ambient,drought,227.6,60,9
PIEN31,2025-09-19T07:00:00Z,PIEN,31,10,NA,heatwave,water,553.5,60,9
PIEN32,2025-09-19T07:00:00Z,PIEN,32,10,NA,heatwave,drought,320,60,9
PIEN33,2025-09-19T07:00:00Z,PIEN,33,10,NA,heatwave,drought,243.5,60,9
PIEN34,2025-09-19T07:00:00Z,PIEN,34,10,NA,heatwave,water,553.1,60,9
PIEN35,2025-09-19T07:00:00Z,PIEN,35,10,NA,heatwave,drought,232.4,60,9
PIEN36,2025-09-19T07:00:00Z,PIEN,36,10,NA,heatwave,drought,217.5,60,9
PIEN37,2025-09-19T07:00:00Z,PIEN,37,10,NA,heatwave,drought,269.4,60,9
PIEN38,2025-09-19T07:00:00Z,PIEN,38,10,NA,heatwave,water,529.2,60,9
PIEN39,2025-09-19T07:00:00Z,PIEN,39,10,NA,heatwave,drought,271.6,60,9
PIEN40,2025-09-19T07:00:00Z,PIEN,40,10,NA,heatwave,drought,226.8,60,9
PIEN41,2025-09-19T07:00:00Z,PIEN,41,10,NA,heatwave,drought,220.1,60,9
PIEN42,2025-09-19T07:00:00Z,PIEN,42,10,NA,heatwave,water,523,60,9
PIEN43,2025-09-19T07:00:00Z,PIEN,43,10,NA,heatwave,drought,214.2,60,9
PIEN44,2025-09-19T07:00:00Z,PIEN,44,10,NA,heatwave,drought,217.2,60,9
PIEN45,2025-09-19T07:00:00Z,PIEN,45,10,NA,heatwave,drought,226.1,60,9
PIEN46,2025-09-19T07:00:00Z,PIEN,46,10,NA,heatwave,water,516.5,60,9
PIEN47,2025-09-19T07:00:00Z,PIEN,47,10,NA,heatwave,drought,233.3,60,9
PIEN48,2025-09-19T07:00:00Z,PIEN,48,10,NA,heatwave,drought,219.9,60,9
PIEN49,2025-09-19T07:00:00Z,PIEN,49,10,NA,heatwave,drought,225,60,9
PIEN50,2025-09-19T07:00:00Z,PIEN,50,10,NA,heatwave,drought,247.7,60,9
PIEN51,2025-09-19T07:00:00Z,PIEN,51,10,NA,heatwave,drought,221.6,60,9
PIEN52,2025-09-19T07:00:00Z,PIEN,52,10,NA,heatwave,drought,283.6,60,9
PIEN53,2025-09-19T07:00:00Z,PIEN,53,10,NA,heatwave,drought,222.2,60,9
PIEN54,2025-09-19T07:00:00Z,PIEN,54,10,NA,heatwave,drought,217.1,60,9
PIEN55,2025-09-19T07:00:00Z,PIEN,55,10,NA,heatwave,drought,213.7,60,9
PIEN56,2025-09-19T07:00:00Z,PIEN,56,10,NA,heatwave,drought,244.1,60,9
PIEN57,2025-09-19T07:00:00Z,PIEN,57,10,NA,heatwave,drought,223.9,60,9
PIEN58,2025-09-19T07:00:00Z,PIEN,58,10,NA,heatwave,drought,240.7,60,9
PIEN59,2025-09-19T07:00:00Z,PIEN,59,10,NA,heatwave,drought,222.4,60,9
PIEN60,2025-09-19T07:00:00Z,PIEN,60,10,NA,heatwave,drought,226.5,60,9
PIEN1,2025-09-26T07:00:00Z,PIEN,1,10,NA,ambient,water,570.4,67,10
PIEN2,2025-09-26T07:00:00Z,PIEN,2,10,NA,ambient,drought,240.9,67,10
PIEN3,2025-09-26T07:00:00Z,PIEN,3,10,NA,ambient,drought,236.7,67,10
PIEN4,2025-09-26T07:00:00Z,PIEN,4,10,NA,ambient,drought,231.1,67,10
PIEN5,2025-09-26T07:00:00Z,PIEN,5,10,NA,ambient,drought,230,67,10
PIEN6,2025-09-26T07:00:00Z,PIEN,6,10,NA,ambient,drought,287.4,67,10
PIEN7,2025-09-26T07:00:00Z,PIEN,7,10,NA,ambient,drought,238.9,67,10
PIEN8,2025-09-26T07:00:00Z,PIEN,8,10,NA,ambient,drought,352.7,67,10
PIEN9,2025-09-26T07:00:00Z,PIEN,9,10,NA,ambient,water,590.2,67,10
PIEN10,2025-09-26T07:00:00Z,PIEN,10,10,NA,ambient,drought,230.6,67,10
PIEN11,2025-09-26T07:00:00Z,PIEN,11,10,NA,ambient,drought,227.3,67,10
PIEN12,2025-09-26T07:00:00Z,PIEN,12,10,NA,ambient,drought,289.8,67,10
PIEN13,2025-09-26T07:00:00Z,PIEN,13,10,NA,ambient,drought,236.2,67,10
PIEN14,2025-09-26T07:00:00Z,PIEN,14,10,NA,ambient,drought,254.6,67,10
PIEN15,2025-09-26T07:00:00Z,PIEN,15,10,NA,ambient,drought,245.8,67,10
PIEN16,2025-09-26T07:00:00Z,PIEN,16,10,NA,ambient,drought,309.1,67,10
PIEN17,2025-09-26T07:00:00Z,PIEN,17,10,NA,ambient,drought,288.5,67,10
PIEN18,2025-09-26T07:00:00Z,PIEN,18,10,NA,ambient,water,585.7,67,10
PIEN19,2025-09-26T07:00:00Z,PIEN,19,10,NA,ambient,drought,440.3,67,10
PIEN20,2025-09-26T07:00:00Z,PIEN,20,10,NA,ambient,drought,237.8,67,10
PIEN21,2025-09-26T07:00:00Z,PIEN,21,10,NA,ambient,drought,236.1,67,10
PIEN22,2025-09-26T07:00:00Z,PIEN,22,10,NA,ambient,drought,224.7,67,10
PIEN23,2025-09-26T07:00:00Z,PIEN,23,10,NA,ambient,drought,247.3,67,10
PIEN24,2025-09-26T07:00:00Z,PIEN,24,10,NA,ambient,water,586.2,67,10
PIEN25,2025-09-26T07:00:00Z,PIEN,25,10,NA,ambient,drought,222.9,67,10
PIEN26,2025-09-26T07:00:00Z,PIEN,26,10,NA,ambient,drought,227.7,67,10
PIEN27,2025-09-26T07:00:00Z,PIEN,27,10,NA,ambient,water,563.7,67,10
PIEN28,2025-09-26T07:00:00Z,PIEN,28,10,NA,ambient,drought,217.6,67,10
PIEN29,2025-09-26T07:00:00Z,PIEN,29,10,NA,ambient,drought,431.7,67,10
PIEN30,2025-09-26T07:00:00Z,PIEN,30,10,NA,ambient,drought,224.8,67,10
PIEN31,2025-09-26T07:00:00Z,PIEN,31,10,NA,heatwave,water,565,67,10
PIEN32,2025-09-26T07:00:00Z,PIEN,32,10,NA,heatwave,drought,312.8,67,10
PIEN33,2025-09-26T07:00:00Z,PIEN,33,10,NA,heatwave,drought,236.1,67,10
PIEN34,2025-09-26T07:00:00Z,PIEN,34,10,NA,heatwave,water,564.1,67,10
PIEN35,2025-09-26T07:00:00Z,PIEN,35,10,NA,heatwave,drought,228.7,67,10
PIEN36,2025-09-26T07:00:00Z,PIEN,36,10,NA,heatwave,drought,215.7,67,10
PIEN37,2025-09-26T07:00:00Z,PIEN,37,10,NA,heatwave,drought,257,67,10
PIEN38,2025-09-26T07:00:00Z,PIEN,38,10,NA,heatwave,water,550,67,10
PIEN39,2025-09-26T07:00:00Z,PIEN,39,10,NA,heatwave,drought,258.3,67,10
PIEN40,2025-09-26T07:00:00Z,PIEN,40,10,NA,heatwave,drought,224.9,67,10
PIEN41,2025-09-26T07:00:00Z,PIEN,41,10,NA,heatwave,drought,217.8,67,10
PIEN42,2025-09-26T07:00:00Z,PIEN,42,10,NA,heatwave,water,544.2,67,10
PIEN43,2025-09-26T07:00:00Z,PIEN,43,10,NA,heatwave,drought,211.9,67,10
PIEN44,2025-09-26T07:00:00Z,PIEN,44,10,NA,heatwave,drought,215.7,67,10
PIEN45,2025-09-26T07:00:00Z,PIEN,45,10,NA,heatwave,drought,224.5,67,10
PIEN46,2025-09-26T07:00:00Z,PIEN,46,10,NA,heatwave,water,528.6,67,10
PIEN47,2025-09-26T07:00:00Z,PIEN,47,10,NA,heatwave,drought,226.1,67,10
PIEN48,2025-09-26T07:00:00Z,PIEN,48,10,NA,heatwave,drought,216.5,67,10
PIEN49,2025-09-26T07:00:00Z,PIEN,49,10,NA,heatwave,drought,222.2,67,10
PIEN50,2025-09-26T07:00:00Z,PIEN,50,10,NA,heatwave,drought,240.5,67,10
PIEN51,2025-09-26T07:00:00Z,PIEN,51,10,NA,heatwave,drought,219.1,67,10
PIEN52,2025-09-26T07:00:00Z,PIEN,52,10,NA,heatwave,drought,276.5,67,10
PIEN53,2025-09-26T07:00:00Z,PIEN,53,10,NA,heatwave,drought,219.7,67,10
PIEN54,2025-09-26T07:00:00Z,PIEN,54,10,NA,heatwave,drought,214.7,67,10
PIEN55,2025-09-26T07:00:00Z,PIEN,55,10,NA,heatwave,drought,211.4,67,10
PIEN56,2025-09-26T07:00:00Z,PIEN,56,10,NA,heatwave,drought,236,67,10
PIEN57,2025-09-26T07:00:00Z,PIEN,57,10,NA,heatwave,drought,221.4,67,10
PIEN58,2025-09-26T07:00:00Z,PIEN,58,10,NA,heatwave,drought,236,67,10
PIEN59,2025-09-26T07:00:00Z,PIEN,59,10,NA,heatwave,drought,219,67,10
PIEN60,2025-09-26T07:00:00Z,PIEN,60,10,NA,heatwave,drought,221.5,67,10
PIEN1,2025-10-03T07:00:00Z,PIEN,1,10,4.5,ambient,water,564.5,74,11
PIEN2,2025-10-03T07:00:00Z,PIEN,2,10,NA,ambient,drought,236.6,74,11
PIEN3,2025-10-03T07:00:00Z,PIEN,3,10,NA,ambient,drought,231,74,11
PIEN4,2025-10-03T07:00:00Z,PIEN,4,10,4.2,ambient,drought,222.8,74,11
PIEN5,2025-10-03T07:00:00Z,PIEN,5,10,NA,ambient,drought,226.1,74,11
PIEN6,2025-10-03T07:00:00Z,PIEN,6,10,NA,ambient,drought,265.5,74,11
PIEN7,2025-10-03T07:00:00Z,PIEN,7,10,NA,ambient,drought,235.3,74,11
PIEN8,2025-10-03T07:00:00Z,PIEN,8,10,NA,ambient,drought,329.9,74,11
PIEN9,2025-10-03T07:00:00Z,PIEN,9,10,3.7,ambient,water,578.7,74,11
PIEN10,2025-10-03T07:00:00Z,PIEN,10,10,NA,ambient,drought,226.5,74,11
PIEN11,2025-10-03T07:00:00Z,PIEN,11,10,NA,ambient,drought,224.3,74,11
PIEN12,2025-10-03T07:00:00Z,PIEN,12,10,NA,ambient,drought,265.7,74,11
PIEN13,2025-10-03T07:00:00Z,PIEN,13,10,NA,ambient,drought,232.6,74,11
PIEN14,2025-10-03T07:00:00Z,PIEN,14,10,3.7,ambient,drought,242.6,74,11
PIEN15,2025-10-03T07:00:00Z,PIEN,15,10,NA,ambient,drought,237,74,11
PIEN16,2025-10-03T07:00:00Z,PIEN,16,10,NA,ambient,drought,293,74,11
PIEN17,2025-10-03T07:00:00Z,PIEN,17,10,NA,ambient,drought,264.2,74,11
PIEN18,2025-10-03T07:00:00Z,PIEN,18,10,4.1,ambient,water,574.7,74,11
PIEN19,2025-10-03T07:00:00Z,PIEN,19,10,NA,ambient,drought,430.3,74,11
PIEN20,2025-10-03T07:00:00Z,PIEN,20,10,NA,ambient,drought,233.8,74,11
PIEN21,2025-10-03T07:00:00Z,PIEN,21,10,4.7,ambient,drought,226.5,74,11
PIEN22,2025-10-03T07:00:00Z,PIEN,22,10,NA,ambient,drought,221.2,74,11
PIEN23,2025-10-03T07:00:00Z,PIEN,23,10,NA,ambient,drought,233,74,11
PIEN24,2025-10-03T07:00:00Z,PIEN,24,10,4.1,ambient,water,565.2,74,11
PIEN25,2025-10-03T07:00:00Z,PIEN,25,10,NA,ambient,drought,218.3,74,11
PIEN26,2025-10-03T07:00:00Z,PIEN,26,10,4.5,ambient,drought,220.4,74,11
PIEN27,2025-10-03T07:00:00Z,PIEN,27,10,5.1,ambient,water,541,74,11
PIEN28,2025-10-03T07:00:00Z,PIEN,28,10,4.2,ambient,drought,214.8,74,11
PIEN29,2025-10-03T07:00:00Z,PIEN,29,10,NA,ambient,drought,413.1,74,11
PIEN30,2025-10-03T07:00:00Z,PIEN,30,10,NA,ambient,drought,221.4,74,11
PIEN31,2025-10-03T07:00:00Z,PIEN,31,10,4.9,heatwave,water,543.5,74,11
